年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,當選人數合計
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林鴻池,中國國民黨,1,47,Y,*,101057,67.78,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,黃春夏,民主進步黨,1,48,N,NA,48044,32.22,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李余典,無,1,45,N,NA,35690,29.77,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李乾龍,中國國民黨,1,53,N,*,42620,35.55,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李世東,無,1,46,N,NA,6721,5.61,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,吳遷,民主進步黨,1,54,N,NA,34844,29.07,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,劉梅花,新黨,2,43,N,NA,27778,24.34,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,呂芳煙,中國國民黨,1,65,Y,*,86354,75.66,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,劉君驥,親民黨,1,48,N,NA,21853,35.58,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,孫立權,民主進步黨,1,45,N,NA,10861,17.68,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,洪一平,中國國民黨,1,56,N,*,28710,46.74,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳宗得,無,1,48,N,NA,6282,5.96,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,鍾宏仁,民主進步黨,1,45,N,NA,43133,40.89,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,黃林玲玲,中國國民黨,2,59,Y,*,56071,53.15,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,顏固傳,親民黨,1,54,N,NA,14781,19.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,曾正和,中國國民黨,1,62,Y,*,46603,61.47,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李欣芳,民主進步黨,2,44,N,NA,14429,19.03,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,連明智,無,1,43,N,NA,10177,21.93,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,何玉枝,中國國民黨,2,41,N,*,15346,33.07,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林生,無,1,46,N,NA,9690,20.88,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,賴朝進,民主進步黨,1,47,N,NA,8845,19.06,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,朱彥華,無,1,35,N,NA,2351,5.07,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,蘇有仁,中國國民黨,1,53,N,*,17447,62.6,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,蘇麗雪,中國國民黨,2,42,N,NA,10424,37.4,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,邱郎,無,1,58,Y,NA,9200,33.01,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,洪見文,中國國民黨,1,50,N,NA,7878,28.27,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳佳烜,民主進步黨,1,47,N,*,10790,38.72,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,郭哲道,民主進步黨,1,53,Y,*,15976,48.09,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳盛,無,1,54,N,NA,7374,22.2,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳俊哲,中國國民黨,1,48,N,NA,9871,29.71,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,周武榮,台灣團結聯盟,1,33,N,NA,1900,4.4,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,黃建清,中國國民黨,1,60,N,*,15387,35.63,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳正鋒,民主進步黨,1,36,N,NA,10876,25.19,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳昌文,無,1,26,N,NA,1087,2.52,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,吳梅壽,親民黨,1,47,N,NA,4920,11.39,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,周麗美,無,2,41,Y,NA,3792,8.78,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,王振芳,無,1,53,N,NA,5221,12.09,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,顏世雄,民主進步黨,1,46,N,*,12360,57.98,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林萬根,中國國民黨,1,52,N,NA,8959,42.02,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李詩宗,民主進步黨,1,55,N,NA,12186,20.46,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,盧國雄,無,1,62,N,NA,15194,25.51,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林嘉文,親民黨,1,42,N,NA,4930,8.28,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林銘仁,無,1,42,N,NA,4801,8.06,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,盧嘉辰,中國國民黨,1,50,N,*,22458,37.7,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,張福利,無,1,46,N,NA,525,1.11,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,黃興龍,無,1,37,N,NA,329,0.69,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳炳煌,親民黨,1,43,N,NA,1525,3.22,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,黃劍輝,民主進步黨,1,36,Y,NA,12955,27.33,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,許張林,中國國民黨,1,31,N,NA,3614,7.63,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李翁月娥,無,2,45,N,*,19463,41.06,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,周慶陽,無,1,49,N,NA,8985,18.96,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳聰貴,民主進步黨,1,45,N,NA,2780,11.63,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,蔡郁男,無,1,61,N,NA,9904,41.43,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,鄭漢騰,中國國民黨,1,58,Y,*,11220,46.94,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林玉芬,無,2,51,N,NA,5924,27.76,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李國書,中國國民黨,1,50,Y,*,15415,72.24,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,蔡淑君,親民黨,2,33,N,NA,3634,20.18,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳文立,中國國民黨,1,46,N,NA,3912,21.73,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,蔡文富,無,1,50,N,NA,4500,24.99,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳建財,無,1,46,N,*,5959,33.1,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林旺,無,1,51,N,NA,976,14.13,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳順益,無,1,48,N,NA,836,12.1,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,呂玉環,中國國民黨,2,54,Y,*,2577,37.31,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,葉銘浪,無,1,50,N,NA,2518,36.46,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,黃奕榮,無,1,52,N,NA,200,4.53,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林忠信,民主進步黨,1,48,N,NA,1146,25.97,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,葉榮華,無,1,46,N,*,1598,36.22,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳金財,無,1,54,N,NA,1468,33.27,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,梁金生,中國國民黨,1,42,Y,*,2454,56.66,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,柯傳宗,無,1,30,N,NA,1877,43.34,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,羅美女,無,2,46,N,NA,4744,49.56,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,花村祥,中國國民黨,1,57,N,*,4828,50.44,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,鄭庚和,無,1,47,Y,NA,2589,42.78,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,劉兩源,中國國民黨,1,47,N,*,3463,57.22,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,李科緯,無,1,36,N,NA,1604,14.93,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,連宇紳,無,1,41,N,NA,729,6.79,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,柯慶長,中國國民黨,1,45,N,*,4759,44.31,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,蔡詩祥,中國國民黨,1,38,N,NA,3648,33.97,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,王定國,無,1,42,N,NA,1248,33.43,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,廖德弘,中國國民黨,1,43,Y,*,2485,66.57,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,連福田,民主進步黨,1,53,N,NA,955,14.4,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林讚枝,中國國民黨,1,50,N,*,3160,47.65,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,林慶麒,中國國民黨,1,65,N,NA,2517,37.95,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,張本賢,中國國民黨,1,43,N,NA,4095,48.45,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,陳世男,無,1,37,N,*,4357,51.55,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,游忠義,無,1,44,N,*,6034,57.41,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,何嬌,無,2,48,N,NA,4476,42.59,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,蔡蒼明,中國國民黨,1,63,N,*,4956,61.34,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,簡萬珍,無,1,52,N,NA,3124,38.66,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,臺北縣,張金榮,中國國民黨,1,51,N,*,1739,100,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,郭志遠,無,1,41,N,NA,4870,13.43,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,黃玲娜,民主進步黨,2,39,N,NA,11947,32.95,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,呂國華,中國國民黨,1,45,Y,*,19437,53.61,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,游德全,無,1,61,N,NA,5056,19.43,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林聰賢,無,1,40,N,*,14297,54.95,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,陳淑暖,民主進步黨,2,48,N,NA,6667,25.62,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,李坤山,中國國民黨,1,62,Y,*,8605,40.85,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林萬福,民主進步黨,1,52,N,NA,4117,19.54,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林棋山,無,1,50,N,NA,8343,39.61,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,楊惠民,無,1,47,N,NA,806,5.01,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,曾學經,無,1,63,N,NA,6325,39.29,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林樂善,中國國民黨,1,57,N,*,8966,55.7,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林政盛,中國國民黨,1,60,N,*,9485,52.52,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,張金策,民主進步黨,1,59,N,NA,1891,10.47,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,李錦池,無,1,46,N,NA,6683,37.01,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林文賢,無,1,46,N,NA,6113,46.51,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,邱耀祖,無,1,35,Y,*,7030,53.49,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,黃評譿,中國國民黨,1,45,N,*,8230,56.28,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,簡坤永,無,1,50,N,NA,5682,38.86,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林萬春,無,1,70,N,NA,711,4.86,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,李明輝,無,1,53,N,NA,7409,33.27,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,張秋明,民主進步黨,1,50,N,*,7937,35.64,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,莊燦堂,無,1,52,N,NA,6921,31.08,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,陳碧龍,民主進步黨,1,55,N,NA,6184,38.36,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林義剛,中國國民黨,1,48,N,*,9935,61.64,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,吳順亮,中國國民黨,1,48,N,*,5473,54.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,魏榮勝,民主進步黨,1,47,Y,NA,4570,45.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林榮木,中國國民黨,1,47,N,NA,1002,32.79,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,陳傑麟,親民黨,1,36,N,*,2054,67.21,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林仁達,無,1,52,N,NA,676,22.85,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,黃成忠,中國國民黨,1,45,N,NA,602,20.35,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,林長輝,中國國民黨,1,50,N,NA,756,25.56,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,宜蘭縣,陳英明,親民黨,1,45,Y,*,924,31.24,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃國瑞,中國國民黨,1,36,N,NA,26387,26.64,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,李信宏,無,1,55,N,NA,5864,5.92,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,簡長江,親民黨,1,45,N,NA,11501,11.61,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,陳宗仁,民主進步黨,1,42,N,*,31124,31.42,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,邱德順,無,1,37,N,NA,24176,24.41,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,葉連燈,親民黨,1,50,N,NA,5711,5.4,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,張勝勛,民主進步黨,1,51,N,NA,39661,37.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,葉步樑,中國國民黨,1,45,N,*,60386,57.1,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,曾榮鑑,中國國民黨,1,48,Y,*,15257,49.36,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,邱家乾,親民黨,1,63,N,NA,6086,19.69,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,康國民,民主進步黨,1,47,N,NA,9568,30.95,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,曾肇國,無,1,49,N,NA,3479,8.25,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,林羅春,中國國民黨,1,49,N,NA,1899,4.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,許象榕,民主進步黨,1,35,N,NA,4007,9.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,陳淇山,無,1,46,N,NA,13462,31.93,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,羅煥鑪,無,1,50,Y,*,19320,45.82,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,陳家欽,中國國民黨,1,42,N,NA,13525,40.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,劉享榮,無,1,43,N,NA,594,1.78,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃正吉,無,1,40,N,NA,767,2.3,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,李清彰,民主進步黨,1,45,Y,*,18513,55.43,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,許文來,中國國民黨,1,45,N,NA,6975,22.19,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,游吾和,民主進步黨,1,39,N,NA,7678,24.43,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,張建隆,中國國民黨,1,48,N,*,9290,29.56,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,林清松,中國國民黨,1,46,N,NA,7489,23.83,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,呂博夫,無,1,62,N,NA,7416,23.53,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,林正峰,中國國民黨,1,52,Y,*,24105,76.47,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,邱建勇,親民黨,1,43,N,NA,13492,24.82,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,呂學乾,中國國民黨,1,41,N,NA,17844,32.83,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,張春松,中國國民黨,1,51,Y,*,23021,42.35,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,林忠正,無,1,51,N,NA,7465,21.69,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,鍾高芳,無,1,63,N,NA,1922,5.59,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃仁杞,中國國民黨,1,50,Y,*,25026,72.72,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,葉步來,中國國民黨,1,45,Y,NA,17769,28.89,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,吳克清,中國國民黨,1,47,N,NA,6067,9.86,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,李月琴,民主進步黨,2,41,N,*,18153,29.51,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,王寶玉,中國國民黨,2,39,N,NA,10327,16.79,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,陳盛勳,親民黨,1,57,N,NA,9197,14.95,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,陳明雄,無,1,58,N,NA,8628,36.11,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,葉佐禹,中國國民黨,1,46,N,*,15265,63.89,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,張永輝,民主進步黨,1,43,N,*,14217,59.71,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,黃希聖,中國國民黨,1,32,N,NA,9592,40.29,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,林誠榮,中國國民黨,1,48,Y,*,2443,47.61,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,簡清安,無,1,54,N,NA,350,6.82,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,張維正,中國國民黨,1,58,N,NA,1107,21.57,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,桃園縣,陳祥乾,中國國民黨,1,60,N,NA,1231,23.99,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,曾勝堂,無,1,50,N,NA,11255,33.86,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,葉芳雄,中國國民黨,1,56,Y,*,21987,66.14,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,陳邦男,無,1,58,N,NA,7767,23.7,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,盧東文,中國國民黨,1,52,Y,*,25004,76.3,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,陳英西,民主進步黨,1,45,N,NA,5192,30.39,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,范日富,中國國民黨,1,42,Y,*,11894,69.61,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,陳勝達,中國國民黨,1,65,N,NA,4594,30.34,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,羅吉坤,中國國民黨,1,49,N,*,5322,35.15,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,黃源慶,無,1,49,N,NA,5226,34.51,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,黃德共,中國國民黨,1,65,Y,*,15387,54.65,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,林志華,無,1,37,N,NA,12766,45.35,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,鄭清漢,中國國民黨,1,42,N,*,10034,53.03,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,徐里杰,無,1,60,N,NA,8889,46.97,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,鄭安治,無,1,62,N,NA,3974,44.67,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,林政良,中國國民黨,1,50,N,*,4923,55.33,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,溫文結,親民黨,1,54,Y,NA,3467,47.06,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,古榮耀,無,1,51,N,*,3900,52.94,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,何松旺,中國國民黨,1,43,N,*,4372,100,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,李文榜,無,1,60,N,*,3574,54,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,鍾華朋,中國國民黨,1,55,Y,NA,3045,46,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,黃子能,民主進步黨,1,67,N,NA,1490,44.2,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,溫振隆,中國國民黨,1,57,Y,*,1881,55.8,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,雲天寶,中國國民黨,1,47,N,*,1401,32.83,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,范坤松,中國國民黨,1,57,N,NA,866,20.29,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,高木水,中國國民黨,1,54,N,NA,711,16.66,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,曾效忠,親民黨,1,43,Y,NA,1290,30.22,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,張貴欽,中國國民黨,1,50,N,NA,432,15.77,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,高瑞馨,中國國民黨,1,44,N,NA,617,22.52,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,新竹縣,秋賢明,中國國民黨,1,48,N,*,1691,61.72,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,徐木盛,無,1,45,N,NA,2072,5.61,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,王素筠,無,2,48,N,NA,1013,2.74,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,邱炳坤,無,1,52,Y,*,21493,58.19,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,胡志欽,無,1,47,N,NA,12360,33.46,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,張鉦集,無,1,62,Y,*,11790,52.51,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,鄭菊,民主進步黨,2,59,N,NA,10665,47.49,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,巫恆昭,無,1,39,N,*,11445,56.77,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,李良哲,無,1,30,N,NA,8714,43.23,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,康世儒,中國國民黨,1,38,N,*,14180,47.45,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,謝清泉,無,1,53,N,NA,11646,38.97,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,李秀正,無,1,62,N,NA,718,2.4,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,吳得坤,民主進步黨,1,48,N,NA,3343,11.19,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳永賢,無,1,46,N,*,20049,57.3,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,陳英河,中國國民黨,1,47,N,NA,13363,38.19,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,張真臺,無,1,66,N,NA,1575,4.5,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,謝清輝,無,1,38,N,NA,8770,45.31,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,黃丙煌,中國國民黨,1,59,Y,*,10584,54.69,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,楊恭林,無,1,41,N,NA,3269,33.25,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,胡明星,無,1,50,N,*,6563,66.75,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,范億租,無,1,61,N,NA,1639,20.02,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,楊榮勝,無,1,53,N,NA,3142,38.39,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,廖秀錦,無,2,56,N,NA,91,1.11,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,楊慶汶,中國國民黨,1,51,N,*,3313,40.48,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,余志榮,中國國民黨,1,46,Y,*,13387,100,1
2002 -鄉鎮市長,非直轄市,鄉鎮市長,苗栗縣,張正秋,中國國民黨,2,48,Y,NA,4357,41.78,1
